"code","name","formal_name","code_table_item_id_i2","code_table_item_id_i3","code_table_item_id_i1","code_table_item_id_i4","code_table_item_id_i5","code_table_item_id_i6"
"113015410",がん患者指導管理料（医師等が抗悪性腫瘍剤の必要性等を文書説明）,がん患者指導管理料（医師又は薬剤師が抗悪性腫瘍剤の投薬又は注射の必要性等について文書により説明を行った場合）,2,1,B,1,0,23
"113015510",外来緩和ケア管理料（特定地域）,外来緩和ケア管理料（特定地域）,2,1,B,1,0,24
"113015610",糖尿病透析予防指導管理料（特定地域）,糖尿病透析予防指導管理料（特定地域）,2,1,B,1,0,27
"113015770",精神科疾患患者等受入加算,精神科疾患患者等受入加算,2,1,B,1,2,9
"113015810",地域包括診療料２,地域包括診療料２（月１回）,2,1,B,1,2,12
"113015910",臍ヘルニア圧迫指導管理料,臍ヘルニア圧迫指導管理料,2,1,B,1,8,0
"113016010",介護保険リハビリテーション移行支援料,介護保険リハビリテーション移行支援料,2,1,B,5,1,3
"113016170",歯科医療機関連携加算１,歯科医療機関連携加算１,2,1,B,9,0,0
"113016270",時間外加算（再診）（地域包括診療料）,時間外加算（再診）（地域包括診療料）,2,1,B,1,2,13
"113016370",休日加算（再診）（地域包括診療料）,休日加算（再診）（地域包括診療料）,2,1,B,1,2,13
"113016470",深夜加算（再診）（地域包括診療料）,深夜加算（再診）（地域包括診療料）,2,1,B,1,2,13
"113016570",乳幼児時間外加算（再診）（地域包括診療料）,乳幼児時間外加算（再診）（地域包括診療料）,2,1,B,1,2,13
"113016670",乳幼児休日加算（再診）（地域包括診療料）,乳幼児休日加算（再診）（地域包括診療料）,2,1,B,1,2,13
"113016770",乳幼児深夜加算（再診）（地域包括診療料）,乳幼児深夜加算（再診）（地域包括診療料）,2,1,B,1,2,13
"113016870",時間外特例医療機関加算（再診）（地域包括診療料）,時間外特例医療機関加算（再診）（地域包括診療料）,2,1,B,1,2,13
"113016970",乳幼児時間外特例医療機関加算（再診）（地域包括診療料）,乳幼児時間外特例医療機関加算（再診）（地域包括診療料）,2,1,B,1,2,13
"113017070",乳幼児夜間加算（小児科再診）（地域包括診療料）,乳幼児夜間加算（小児科再診）（地域包括診療料）,2,1,B,1,2,13
"113017170",乳幼児休日加算（小児科再診）（地域包括診療料）,乳幼児休日加算（小児科再診）（地域包括診療料）,2,1,B,1,2,13
"113017270",乳幼児深夜加算（小児科再診）（地域包括診療料）,乳幼児深夜加算（小児科再診）（地域包括診療料）,2,1,B,1,2,13
"113017370",夜間・早朝等加算（再診）（地域包括診療料）,夜間・早朝等加算（再診）（地域包括診療料）,2,1,B,1,2,13
"113017410",外来栄養食事指導料１（初回）,外来栄養食事指導料１（初回）,2,1,B,1,0,9
"113017510",外来栄養食事指導料１（２回目以降）（対面）,外来栄養食事指導料１（２回目以降）（対面で行った場合）,2,1,B,1,0,9
"113017610",入院栄養食事指導料１（初回）,入院栄養食事指導料１（初回）（週１回）,2,1,B,1,0,10
"113017710",入院栄養食事指導料１（２回目）,入院栄養食事指導料１（２回目）（週１回）,2,1,B,1,0,10
"113017810",入院栄養食事指導料２（初回）,入院栄養食事指導料２（初回）（週１回）,2,1,B,1,0,10
"113017910",入院栄養食事指導料２（２回目）,入院栄養食事指導料２（２回目）（週１回）,2,1,B,1,0,10
"113018110",喘息治療管理料２（６歳未満）,喘息治療管理料２（６歳未満）,2,1,B,1,0,16
"113018210",喘息治療管理料２（６５歳以上）,喘息治療管理料２（６５歳以上）,2,1,B,1,0,16
"113018370",高度腎機能障害患者指導加算,高度腎機能障害患者指導加算,2,1,B,1,0,27
"113018410",認知症地域包括診療料２,認知症地域包括診療料２（月１回）,2,1,B,1,2,15
"113018570",時間外加算（再診）（認知症地域包括診療料）,時間外加算（再診）（認知症地域包括診療料）,2,1,B,1,2,16
"113018670",休日加算（再診）（認知症地域包括診療料）,休日加算（再診）（認知症地域包括診療料）,2,1,B,1,2,16
"113018770",深夜加算（再診）（認知症地域包括診療料）,深夜加算（再診）（認知症地域包括診療料）,2,1,B,1,2,16
"113018870",乳幼児時間外加算（再診）（認知症地域包括診療料）,乳幼児時間外加算（再診）（認知症地域包括診療料）,2,1,B,1,2,16
"113018970",乳幼児休日加算（再診）（認知症地域包括診療料）,乳幼児休日加算（再診）（認知症地域包括診療料）,2,1,B,1,2,16
"113019070",乳幼児深夜加算（再診）（認知症地域包括診療料）,乳幼児深夜加算（再診）（認知症地域包括診療料）,2,1,B,1,2,16
"113019170",時間外特例医療機関加算（再診）（認知症地域包括診療料）,時間外特例医療機関加算（再診）（認知症地域包括診療料）,2,1,B,1,2,16
"113019270",乳幼児時間外特例医療機関加算（再診）（認知症地域包括診療料）,乳幼児時間外特例医療機関加算（再診）（認知症地域包括診療料）,2,1,B,1,2,16
"113019370",乳幼児夜間加算（小児科再診）（認知症地域包括診療料）,乳幼児夜間加算（小児科再診）（認知症地域包括診療料）,2,1,B,1,2,16
"113019470",乳幼児休日加算（小児科再診）（認知症地域包括診療料）,乳幼児休日加算（小児科再診）（認知症地域包括診療料）,2,1,B,1,2,16
"113019570",乳幼児深夜加算（小児科再診）（認知症地域包括診療料）,乳幼児深夜加算（小児科再診）（認知症地域包括診療料）,2,1,B,1,2,16
"113019670",夜間・早朝等加算（再診）（認知症地域包括診療料）,夜間・早朝等加算（再診）（認知症地域包括診療料）,2,1,B,1,2,16
"113019710",小児かかりつけ診療料（処方箋を交付）初診時,小児かかりつけ診療料（処方箋を交付する場合）初診時（１日につき）,2,1,B,1,2,19
"113019810",小児かかりつけ診療料（処方箋を交付）再診時,小児かかりつけ診療料（処方箋を交付する場合）再診時（１日につき）,2,1,B,1,2,19
"113019910",小児かかりつけ診療料（処方箋を交付しない）初診時,小児かかりつけ診療料（処方箋を交付しない場合）初診時（１日につき）,2,1,B,1,2,20
"113020010",小児かかりつけ診療料（処方箋を交付しない）再診時,小児かかりつけ診療料（処方箋を交付しない場合）再診時（１日につき）,2,1,B,1,2,20
"113020170",乳幼児時間外加算（初診）（小児かかりつけ診療料）,乳幼児時間外加算（初診）（小児かかりつけ診療料）,2,1,B,1,2,21
"113020470",乳幼児時間外特例医療機関加算（初診）（小児かかりつけ診療料）,乳幼児時間外特例医療機関加算（初診）（小児かかりつけ診療料）,2,1,B,1,2,21
"113020570",乳幼児夜間加算（小児科初診）（小児かかりつけ診療料）,乳幼児夜間加算（小児科初診）（小児かかりつけ診療料）,2,1,B,1,2,21
"113020670",乳幼児休日加算（小児科初診）（小児かかりつけ診療料）,乳幼児休日加算（小児科初診）（小児かかりつけ診療料）,2,1,B,1,2,21
"113020770",乳幼児深夜加算（小児科初診）（小児かかりつけ診療料）,乳幼児深夜加算（小児科初診）（小児かかりつけ診療料）,2,1,B,1,2,21
"113020870",乳幼児時間外加算（再診）（小児かかりつけ診療料）,乳幼児時間外加算（再診）（小児かかりつけ診療料）,2,1,B,1,2,21
"113021170",乳幼児時間外特例医療機関加算（再診）（小児かかりつけ診療料）,乳幼児時間外特例医療機関加算（再診）（小児かかりつけ診療料）,2,1,B,1,2,21
"113021270",乳幼児夜間加算（小児科再診）（小児かかりつけ診療料）,乳幼児夜間加算（小児科再診）（小児かかりつけ診療料）,2,1,B,1,2,21
"113021370",乳幼児休日加算（小児科再診）（小児かかりつけ診療料）,乳幼児休日加算（小児科再診）（小児かかりつけ診療料）,2,1,B,1,2,21
"113021470",乳幼児深夜加算（小児科再診）（小児かかりつけ診療料）,乳幼児深夜加算（小児科再診）（小児かかりつけ診療料）,2,1,B,1,2,21
"113021570",乳幼児時間外加算（外来診療料）（小児かかりつけ診療料）,乳幼児時間外加算（外来診療料）（小児かかりつけ診療料）,2,1,B,1,2,21
"113021870",乳幼児時間外特例医療機関加算（外来診療料・小児かかりつけ診療料）,乳幼児時間外特例医療機関加算（外来診療料）（小児かかりつけ診療料）,2,1,B,1,2,21
"113021970",乳幼児夜間加算（小児科・外来診療料）（小児かかりつけ診療料）,乳幼児夜間加算（小児科・外来診療料）（小児かかりつけ診療料）,2,1,B,1,2,21
"113022070",乳幼児休日加算（小児科・外来診療料）（小児かかりつけ診療料）,乳幼児休日加算（小児科・外来診療料）（小児かかりつけ診療料）,2,1,B,1,2,21
"113022170",乳幼児深夜加算（小児科・外来診療料）（小児かかりつけ診療料）,乳幼児深夜加算（小児科・外来診療料）（小児かかりつけ診療料）,2,1,B,1,2,21
"113022210",がん治療連携管理料（がん診療連携拠点病院）,がん治療連携管理料（がん診療連携拠点病院の場合）,2,1,B,5,6,4
"113022310",がん治療連携管理料（地域がん診療病院）,がん治療連携管理料（地域がん診療病院の場合）,2,1,B,5,6,4
"113022410",がん治療連携管理料（小児がん拠点病院）,がん治療連携管理料（小児がん拠点病院の場合）,2,1,B,5,6,4
"113022510",外来がん患者在宅連携指導料,外来がん患者在宅連携指導料,2,1,B,5,6,5
"113022610",認知症専門診断管理料１（基幹型又は地域型）,認知症専門診断管理料１（基幹型又は地域型の場合）,2,1,B,5,7,1
"113022710",認知症専門診断管理料１（連携型）,認知症専門診断管理料１（連携型の場合）,2,1,B,5,7,1
"113022910",退院後訪問指導料,退院後訪問指導料,2,1,B,7,2,1
"113023070",訪問看護同行加算,訪問看護同行加算,2,1,B,7,2,2
"113023110",薬剤総合評価調整管理料,薬剤総合評価調整管理料,2,1,B,8,2,1
"113023270",連携管理加算,連携管理加算,2,1,B,8,2,2
"113023370",地域連携診療計画加算（診療情報提供料１）,地域連携診療計画加算（診療情報提供料１）,2,1,B,9,0,0
"113023470",検査・画像情報提供加算（退院する患者について、必要な情報を提供）,検査・画像情報提供加算（退院する患者について、当該患者の退院日の属する月又はその翌月に、必要な情報を提供した場合）,2,1,B,9,0,0
"113023570",検査・画像情報提供加算（入院外の患者について、必要な情報を提供）,検査・画像情報提供加算（入院中の患者以外の患者について、必要な情報を提供した場合）,2,1,B,9,0,0
"113023610",電子的診療情報評価料,電子的診療情報評価料,2,1,B,9,2,0
"113023770",施設基準不適合減算（医学管理等）（１００分の７０）,施設基準不適合減算（医学管理等）（１００分の７０）,2,1,B,1,3,5
